Date,High,Low,Open,Close,Volume,Adj Close
2020-01-01,5485.0,5383.0,5485.0,5409.0,379874.0,5367.61181640625
2020-01-02,5537.0,5425.0,5468.0,5490.0,3068702.0,5447.9921875
2020-01-05,5578.0,5468.0,5470.0,5550.0,194625.0,5507.533203125
2020-01-06,5599.0,5468.0,5550.0,5519.0,218981.0,5476.7705078125
2020-01-07,5628.0,5519.0,5519.0,5628.0,390812.0,5584.9365234375
2020-01-08,5655.0,5592.0,5628.0,5601.0,255061.0,5558.14306640625
2020-01-09,5668.0,5590.0,5590.0,5645.0,410267.0,5601.80615234375
2020-01-12,5717.0,5645.0,5666.0,5690.0,175380.0,5646.4619140625
2020-01-13,5759.0,5650.0,5740.0,5662.0,245174.0,5618.67626953125
2020-01-14,5705.0,5505.0,5683.0,5505.0,316617.0,5462.87744140625
2020-01-15,5725.0,5437.0,5505.0,5725.0,618609.0,5681.1943359375
2020-01-16,5960.0,5761.0,5780.0,5923.0,1092330.0,5877.67919921875
2020-01-19,5980.0,5857.0,5958.0,5860.0,461955.0,5815.1611328125
2020-01-20,5905.0,5781.0,5860.0,5785.0,766472.0,5740.73486328125
2020-01-21,5824.0,5655.0,5784.0,5800.0,402347.0,5755.6201171875
2020-01-22,5830.0,5830.0,5830.0,5830.0,764252.0,5785.390625
2020-01-23,5831.0,5709.0,5801.0,5810.0,385740.0,5765.54345703125
2020-01-26,5836.0,5700.0,5746.0,5810.0,304661.0,5765.54345703125
2020-01-27,5781.0,5596.0,5770.0,5645.0,394925.0,5601.80615234375
2020-01-28,5748.0,5506.0,5645.0,5690.0,354904.0,5646.4619140625
2020-01-29,5732.0,5610.0,5690.0,5661.0,235799.0,5617.68359375
2020-01-30,5721.0,5581.0,5605.0,5721.0,934647.0,5677.224609375
2020-02-02,5644.0,5475.0,5620.0,5485.0,538458.0,5443.0302734375
2020-02-03,5638.0,5431.0,5490.0,5630.0,544803.0,5586.9208984375
2020-02-04,5808.0,5639.0,5639.0,5751.0,772023.0,5706.9951171875
2020-02-05,5800.0,5690.0,5730.0,5745.0,433346.0,5701.041015625
2020-02-06,5825.0,5721.0,5799.0,5721.0,1065123.0,5677.224609375
2020-02-09,5704.0,5607.0,5700.0,5618.0,176102.0,5575.0126953125
2020-02-13,6003.0,5792.0,5999.0,5850.0,414816.0,5805.23779296875
2020-02-16,5951.0,5895.0,5945.0,5921.0,146133.0,5875.6943359375
2020-02-17,6000.0,5867.0,5986.0,5894.0,190669.0,5848.90087890625
2020-02-18,5927.0,5780.0,5801.0,5924.0,198283.0,5878.67138671875
2020-02-19,5960.0,5855.0,5945.0,5890.0,233608.0,5844.931640625
2020-02-20,5943.0,5798.0,5914.0,5806.0,345915.0,5761.57421875
2020-02-23,5688.0,5563.0,5672.0,5604.0,286715.0,5561.1201171875
2020-02-24,5600.0,5352.0,5490.0,5594.0,617023.0,5551.1962890625
2020-02-25,5790.0,5526.0,5697.0,5758.0,361463.0,5713.94140625
2020-02-26,5900.0,5580.0,5642.0,5884.0,586164.0,5838.9775390625
2020-02-27,5790.0,5659.0,5720.0,5750.0,1162917.0,5706.0029296875
2020-03-01,5705.0,5462.0,5668.0,5677.0,632368.0,5633.5615234375
